"";"alpha";"beta";"psi";"kappa"
"220";0,500107165821285;1,30682302978188;NA;0,628456704778038
"221";3087,46524637789;2350,41449963742;3109,37087609685;2506,75266937978
"222";0,500107165821285;1,68829061107919;NA;0,684023954202436
"223";3226,49176532192;2503,19407964129;2914,75080052285;2643,17781276806
"224";3045,12373606658;2165,69215324506;2748,35362590886;1957,02828468521
"225";3014,46115074441;2606,08824775664;3001,32626856302;2420,68405004722
"226";0,500107165821285;4,56087871612502;NA;0,727959749490563
"227";3139,39110390769;2305,28481742722;2958,43176906121;2592,05776154209
"228";1,42888201340787;0,97440898317431;NA;13,0532551773937
"229";2822,59062209789;2164,32954947167;2857,23916555623;2287,42590829832
"230";2606,21842313008;2212,62835628816;2324,77589626274;2422,20208730359
"231";0,529456525950841;1,26576497936577;NA;1,18019438341215
"232";3070,68775567862;2652,7882194273;3197,42016261959;3163,15538720438
"233";3160,34762044599;2327,20168268843;3342,69704987876;2568,52243223088
"234";0,641067330940568;4,17483841554174;NA;1,88741429128207
"235";2999,1068391565;2739,46302390291;2721,16863068933;2448,1926905107
"236";0,500107165821285;1,11258067344502;NA;1,24389473136336
"237";NA;2,20964420705267;NA;1,3610865229544
"238";NA;0,74464006964131;NA;0,759045237834144
"239";0,500107165821285;2,69020444777394;NA;2,40870705129583
"240";0,500107165821285;2,2151093086896;NA;0,765363362532233
"241";3009,51575665409;2756,85692143066;3022,13082885369;2615,55326153766
"242";0,500107165821285;0,601045340084513;NA;2,0576246601189
"243";0,500107165821285;1,27459331560164;NA;1,0807613846343
"244";0,511160631114636;1,60883723249981;NA;4,11984351218466
"245";2430,52567656869;2541,14129224839;2498,56011747308;2449,67264295895
"246";2788,61615378459;2482,42920274238;2958,94702605643;2531,97766160127
"247";2929,39147400249;2320,74487385408;2877,82006343451;2644,97194133837
"248";3002,20106810445;2706,5212935626;2500,04403328684;2481,57549835339
"249";0,500107165821285;1,05433446805698;NA;0,861234393662727
"250";0,500107165821285;1,80742193754817;NA;4,2172713182671
"251";2921,08681453811;2029,29798356062;2648,14529177428;2301,56092376933
"252";2917,50564023422;2228,53341540459;2819,25990146253;2568,97112117275
"253";2889,4333444838;2378,32357080874;2612,32889158874;2279,37537320181
"254";2484,89537708196;2179,19302441666;2568,19109073682;2530,70471515191
"255";0,500107165821285;3,37081245518089;NA;1,45451068832422
"256";0,500107165821285;4,02105476819919;NA;3,45854507621488
"257";0,500107165821285;0,964694494378466;NA;0,687954547325086
"258";0,500107165821285;4,09459429795699;NA;1,38003207397687
"259";0,500107165821285;3,59579698612591;NA;0,923100829659419
"260";3,91769243631194;3,10802305964995;NA;1,23901233896943
"261";2796,48981898052;2610,05722816985;3021,14224924914;2687,51835241455
"262";0,500107165821285;1,34265385253935;NA;1,68699771276385
"263";1,2052495311736;1,28981768317869;NA;1,10563907870705
"264";2979,16285289341;2497,84756020881;2568,11139526856;2364,35739700272
"265";0,500107165821285;2,60440179264989;NA;0,70665816885424
"266";NA;1,10568327268055;NA;2,0557115982829
"267";0,546446887868529;2,20108717246136;NA;2,4293772394422
"268";2743,16383351123;2354,1492077019;2710,06835349238;2464,91985146695
"269";2831,54080051868;2364,73465045841;2680,38790206174;2381,30876921868
"270";0,803922950346319;5,50339971461962;NA;4,70051302570161
"271";2522,47814691217;1949,50483128421;2115,13862584978;2721,84138071687
"272";0,679191112431964;1,95824018124306;NA;1,20490326694718
"273";0,560775328548387;0,935751658439721;NA;1,86620165637687
"274";2432,922022841;2337,19599717815;2611,91589321755;2122,88207614685
"275";0,500107165821285;0,635529176478088;NA;0,707085866373197
"276";3027,62472923699;2706,92261909645;3050,54403869119;2527,6166930841
"277";0,523852204631689;5,51087371433453;NA;3,21088555725882
"278";2928,5807640303;2634,12122770256;2846,01378684047;2783,31256623997
"279";0,550666474645173;0,743429824051765;NA;1,79962578527965
"280";0,500107165821285;0,737169988913567;NA;4,21967771313171
"281";3261,40597758059;2686,97996674725;2867,4028680334;3038,4419097835
"282";0,500107165821285;0,688783286085371;NA;5,10858959387182
"283";0,500107165821285;3,61295499496786;NA;2,09116013678439
"284";0,517765506226056;2,44250480928506;NA;0,9750915471334
"285";2770,35265743485;2120,27142036192;2577,3747209096;2417,52838757609
"286";0,500107165821285;1,1370655004315;NA;1,68689737964699
"287";2734,60659291414;2331,99983526144;2691,938835349;2203,14221436903
"288";0,500107165821285;1,07405860354794;NA;2,34611763117315
"289";3115,93113140531;2304,57943431282;2990,09396622288;2435,49017243339
"290";2597,11178648195;2431,87965637998;2393,04694481404;2344,26602352952
"291";0,500107165821285;0,974395568102844;NA;2,52124854694677
"292";0,500107165821285;0,828048258280562;NA;3,42647735958149
"293";2423,07031331896;2370,89902138836;2203,83234386004;2716,26886850015
"294";2790,7048655807;2280,71073305389;2820,27144849484;2752,57565325496
"295";0,585043434884626;0,669984784351566;NA;0,604793095197767
"296";2849,38774509018;2137,98234346565;2525,73096218229;2057,2118786118
"297";0,500107165821285;2,32827029424003;NA;0,64875189594719
"298";2861,28074865104;1761,29005697474;3111,14539326245;1749,69440394328
"299";0,500107165821285;5,50606245369498;NA;1,52196669012518
"300";2844,15221635057;2261,00302740111;2483,07084839149;2387,82061763456
"301";2384,54404254474;2359,43325467852;2100,2104689338;2911,58831897529
"302";0,50102917912964;2,5808485488398;NA;0,822914866748277
"303";2625,55337311439;2492,70940775356;2389,29525585399;2853,40499554195
"304";0,507907481816621;0,923264171717333;NA;4,8781776160118
"305";3107,89629640611;2177,13888250382;2910,0303306964;2318,84489652537
"306";0,500107165821285;0,994165556827214;NA;3,97472787466778
"307";NA;1,52647989827952;NA;0,68404255310455
"308";3062,76366213574;2708,10938044922;2908,21275586829;2512,44558646952
"309";3284,2836214527;2558,61425954888;3095,61680067438;2312,109839865
"310";0,500107165821285;0,938407928708247;NA;1,62480616656426
"311";3417,49039866751;2987,62597352125;3295,50077446985;2381,17668292035
"312";0,500107165821285;0,731271419015733;NA;0,69570487686689
"313";3119,6817986887;2452,44428091546;2947,87799818588;2530,43302672427
"314";2908,11458468506;2061,62577451849;2477,07253355546;2406,52532349506
"315";0,500107165821285;1,49193580379325;NA;0,923532565936202
"316";0,500107165821285;2,85486522971191;NA;1,39005277679768
"317";2894,26575221412;2355,33275554893;2673,97191639977;2702,25554492575
"318";NA;1,47562883145924;NA;0,749637252188532
"319";2701,55315737507;2568,34705524619;2660,89797493593;2653,31689724806
"320";0,500107165821285;3,1792895636171;NA;2,30270157278038
"321";2670,37713980251;2699,2524363424;2785,98682607809;2805,19261288779
"322";2549,11442632201;2540,28655313937;2501,93711362474;2264,89463794298
"323";2629,16221068048;2540,95511572388;2933,79866419208;2379,40479944735
"324";2706,89974745562;2465,21066065956;2711,79934653292;2369,23996930251
"325";0,500107165821285;2,4636790025466;NA;3,37488377923766
"326";0,500107165821285;0,831137476299992;NA;1,33148415051941
"327";2657,24154743742;2331,81215839384;2762,31660151602;2419,34018760517
"328";0,500107165821285;1,94133785211342;NA;0,648134680903675
"329";2754,04714118332;2224,73816723141;2704,33065518933;2791,30304525833
"330";3083,71974774294;2354,88301558269;3149,41315568496;2499,20236088163
"331";0,500107165821285;0,800163559000329;NA;1,3546926432804
"332";3157,44100463822;2886,91434514216;3186,31492411496;2634,32782267524
