;mean;sd;bias;cp;;Mean means;Mean sds;Mean bias;Mean CP
344;1,09255194;1,565288202;-78,14896119;1;;;;;
345;1,451478294;1,975045325;-70,97043411;1;;;;;
346;0,720137647;1,057588639;-85,59724705;0;;;;;
347;1,100877015;1,70410447;-77,9824597;1;;;;;
348;1,308014975;1,747707877;-73,8397005;1;;;;;
349;1,075141823;1,532933797;-78,49716353;1;;;;;
350;1,480499942;1,912168037;-70,39000116;1;;;;;
351;0,945017227;1,276551404;-81,09965545;0;;;;;
352;2,303556535;2,691585888;-53,9288693;1;;;;;
353;0,992207741;1,369923817;-80,15584518;0;;;;;
354;2,172079084;2,360435435;-56,55841831;1;;;;;
355;1,014833621;1,46895345;-79,70332759;1;;;;;
356;5,523002186;4,711070343;10,46004372;1;;;;;
357;3,436240099;3,350849754;-31,27519802;1;;;;;
358;1,039672472;1,385396462;-79,20655056;0;;;;;
359;1,51443482;1,856018797;-69,71130359;1;;;;;
360;1,048156356;1,497549646;-79,03687288;1;;;;;
361;1,197844688;1,582363203;-76,04310624;1;;;;;
362;0,907070327;1,413858856;-81,85859346;0;;;;;
363;1,868478698;2,25587169;-62,63042605;1;;;;;
364;1,400871499;2,0077975;-71,98257002;1;;;;;
365;2,485832794;2,780837688;-50,28334413;1;;;;;
366;1,38870808;1,984323581;-72,22583841;1;;;;;
367;1,602433786;1,905490337;-67,95132428;1;;;;;
368;1,29788613;1,756287631;-74,04227739;1;;;;;
369;1,248270047;1,585085497;-75,03459905;1;;;;;
370;0,934266154;1,181993642;-81,31467692;0;;;;;
371;1,67048937;2,269689415;-66,5902126;1;;;;;
372;0,561086393;0,767435231;-88,77827213;0;;;;;
373;3,731288817;3,652198498;-25,37422366;1;;;;;
374;0,907744192;1,28120453;-81,84511617;0;;;;;
375;1,91080519;2,573522339;-61,7838962;1;;;;;
376;0,708190343;0,951509618;-85,83619315;0;;;;;
377;1,084612879;1,673874729;-78,30774243;1;;;;;
378;1,564232686;2,111039609;-68,71534628;1;;;;;
379;2,131833561;2,19233497;-57,36332878;1;;;;;
380;1,216957425;1,692214355;-75,66085151;1;;;;;
381;1,399812786;1,874725083;-72,00374429;1;;;;;
