;mean;sd;bias;cp;;Mean means;Mean Sds;Mean bias;Mean CP
358;2,452228805;2,684231374;-50,9554239;1;;;;;
359;1,637784957;1,815995878;-67,24430086;1;;;;;
360;1,058923797;1,328978087;-78,82152406;0;;;;;
361;1,260659787;1,51599279;-74,78680425;1;;;;;
362;5,31742312;3,195882695;6,348462391;1;;;;;
363;1,075544849;1,309247079;-78,48910301;0;;;;;
364;1,599586507;1,758687655;-68,00826986;1;;;;;
365;2,2763448;2,49821173;-54,47310399;1;;;;;
366;2,389804461;2,115942782;-52,20391078;1;;;;;
367;1,978404023;2,130363851;-60,43191954;1;;;;;
368;2,615467074;2,831783343;-47,69065853;1;;;;;
369;4,506186322;2,5722449;-9,876273561;1;;;;;
370;0,993071146;1,298981719;-80,13857707;0;;;;;
371;1,488401889;1,991100124;-70,23196221;1;;;;;
372;2,988013007;2,497499744;-40,23973986;1;;;;;
373;1,143425342;1,480958657;-77,13149317;1;;;;;
374;2,78798472;2,522997845;-44,24030559;1;;;;;
375;1,343158224;1,586857353;-73,13683552;1;;;;;
376;1,369358203;1,630022088;-72,61283594;1;;;;;
377;1,662971942;1,914759407;-66,74056117;1;;;;;
378;1,777435679;1,985778865;-64,45128642;1;;;;;
379;2,44229133;2,535399472;-51,15417341;1;;;;;
380;2,206148549;2,256681814;-55,87702902;1;;;;;
381;8,666738725;2,666061433;73,33477451;1;;;;;
382;0,879461027;1,245600995;-82,41077947;0;;;;;
383;3,704626009;2,963687045;-25,90747981;1;;;;;
384;4,175434683;2,362484296;-16,49130635;1;;;;;
385;1,176074283;1,652701884;-76,47851434;1;;;;;
386;2,969137511;2,967484864;-40,61724977;1;;;;;
387;2,1873754;1,982588547;-56,25249199;1;;;;;
388;2,115157097;2,360366141;-57,69685807;1;;;;;
389;4,170115959;2,559372186;-16,59768081;1;;;;;
390;3,499433004;2,672547262;-30,01133993;1;;;;;
391;0,777823284;1,081763269;-84,44353432;0;;;;;
392;0,674664315;0,896237444;-86,5067137;0;;;;;
393;2,237364839;2,078074269;-55,25270322;1;;;;;
394;0,71740584;0,953474097;-85,65188319;0;;;;;
395;1,045922236;1,347149522;-79,08155528;0;;;;;
396;3,543205191;2,365931687;-29,13589619;1;;;;;
397;0,821375953;1,027666083;-83,57248094;0;;;;;
398;1,891757547;1,685176273;-62,16484907;1;;;;;
399;1,467271573;1,758936791;-70,65456853;1;;;;;
400;1,482356753;1,601461122;-70,35286494;1;;;;;
401;0,870045629;1,170427343;-82,59908742;0;;;;;
402;4,886613473;2,666123397;-2,267730547;1;;;;;
403;2,080531804;2,189195273;-58,38936393;1;;;;;
404;4,833293841;2,767072678;-3,334123186;1;;;;;
405;4,109759032;2,394153523;-17,80481937;1;;;;;
406;5,549746136;3,744310836;10,99492271;1;;;;;
407;2,547184605;2,49471783;-49,05630791;1;;;;;
408;0,98727145;1,282205374;-80,254571;0;;;;;
409;1,268091461;1,598167357;-74,63817078;1;;;;;
410;1,239436192;1,554002311;-75,21127616;1;;;;;
411;0,886554339;1,258888415;-82,26891321;0;;;;;
412;1,451031181;1,598269028;-70,97937639;1;;;;;
413;5,193052758;3,042617299;3,86105516;1;;;;;
414;1,181309178;1,563936736;-76,37381644;1;;;;;
415;2,316379802;2,347324009;-53,67240396;1;;;;;
416;0,798286715;1,092569348;-84,03426569;0;;;;;
417;1,284602701;1,642453693;-74,30794598;1;;;;;
418;2,312437443;1,779862968;-53,75125114;1;;;;;
419;1,007154845;1,342257044;-79,8569031;0;;;;;
420;1,474082385;1,56550968;-70,51835229;1;;;;;
421;2,436263022;2,101014153;-51,27473956;1;;;;;
422;1,283293332;1,667989844;-74,33413335;1;;;;;
423;2,291233516;2,325941397;-54,17532967;1;;;;;
424;0,806384362;1,07506121;-83,87231276;0;;;;;
425;1,713226178;1,674927228;-65,73547645;1;;;;;
426;2,622292579;2,425542548;-47,55414842;1;;;;;
427;3,211292185;2,172902966;-35,77415631;1;;;;;
428;3,191535405;2,362233685;-36,1692919;1;;;;;
429;1,08947675;1,396657503;-78,21046499;1;;;;;
430;3,253041833;2,512552991;-34,93916334;1;;;;;
431;2,036885563;2,148889276;-59,26228873;1;;;;;
432;0,942725039;1,17637912;-81,14549922;0;;;;;
433;3,679509255;3,275573216;-26,40981491;1;;;;;
434;1,867957802;2,133026484;-62,64084396;1;;;;;
435;2,412561011;2,55766328;-51,74877978;1;;;;;
436;1,691508828;1,722885548;-66,16982345;1;;;;;
437;5,53995372;3,586985866;10,7990744;1;;;;;
438;4,323942609;2,336281207;-13,52114783;1;;;;;
439;2,677215421;2,3821374;-46,45569158;1;;;;;
440;1,910682773;2,012401136;-61,78634455;1;;;;;
441;0,940782414;1,227030838;-81,18435173;0;;;;;
442;1,804683474;1,787657625;-63,90633052;1;;;;;
443;0,873941529;1,112428566;-82,52116943;0;;;;;
444;3,585255687;2,243059468;-28,29488626;1;;;;;
445;0,795095514;1,041780434;-84,09808972;0;;;;;
446;3,721784672;3,091571776;-25,56430655;1;;;;;
447;1,481357383;1,56530112;-70,37285234;1;;;;;
448;2,124571299;2,250980861;-57,50857402;1;;;;;
449;0,563339922;0,725607238;-88,73320156;0;;;;;
450;0,853192704;1,081351722;-82,93614592;0;;;;;
451;3,266841764;2,574994529;-34,66316472;1;;;;;
452;1,845040649;1,86885066;-63,09918702;1;;;;;
453;1,94948337;2,111080835;-61,0103326;1;;;;;
454;2,640644195;2,218525041;-47,18711609;1;;;;;
455;2,565303238;2,050199647;-48,69393524;1;;;;;
456;1,062767437;1,377678083;-78,74465127;0;;;;;
457;1,401372845;1,7316789;-71,97254309;1;;;;;
458;0,743438719;1,000812892;-85,13122561;0;;;;;
459;6,493210598;3,443953466;29,86421196;1;;;;;
460;2,501337519;1,864343145;-49,97324962;1;;;;;
461;2,646258809;2,049828973;-47,07482381;1;;;;;
462;1,159296817;1,647008219;-76,81406366;1;;;;;
463;4,876568295;2,981300348;-2,468634105;1;;;;;
464;4,680840699;2,093890655;-6,383186021;1;;;;;
465;1,790867031;1,749834047;-64,18265938;1;;;;;
466;3,300873392;2,49813774;-33,98253216;1;;;;;
467;1,131220846;1,481565048;-77,37558307;1;;;;;
468;1,772550158;2,056964143;-64,54899684;1;;;;;
469;2,501678758;2,301865558;-49,96642483;1;;;;;
470;0,94800943;1,282797516;-81,0398114;0;;;;;
471;1,98373589;2,081550179;-60,32528221;1;;;;;
472;0,855473676;1,145148373;-82,89052648;0;;;;;
473;6,23075506;2,253948883;24,6151012;1;;;;;
474;1,435231029;1,401915653;-71,29537941;0;;;;;
475;3,645348321;2,656721976;-27,09303358;1;;;;;
476;4,276814793;2,832253921;-14,46370415;1;;;;;
477;1,438274211;1,729557585;-71,23451578;1;;;;;
478;1,242063979;1,381315963;-75,15872042;0;;;;;
479;0,716208466;0,962042883;-85,67583068;0;;;;;
480;4,180174872;2,972127828;-16,39650256;1;;;;;
481;3,039766724;2,554596566;-39,20466552;1;;;;;
482;1,27237882;1,685748422;-74,55242361;1;;;;;
483;1,186152503;1,63593842;-76,27694994;1;;;;;
484;1,354956456;1,440442873;-72,90087089;1;;;;;
485;2,628421476;2,726139667;-47,43157049;1;;;;;
486;4,072258449;2,334604967;-18,55483101;1;;;;;
487;1,647618216;1,956826613;-67,04763569;1;;;;;
488;3,18387045;2,503743542;-36,32259101;1;;;;;
489;2,909643626;2,650049374;-41,80712747;1;;;;;
490;1,096411878;1,377549507;-78,07176243;0;;;;;
491;1,946626449;2,306659351;-61,06747103;1;;;;;
492;0,551253267;0,753284106;-88,97493467;0;;;;;
493;1,447432025;1,573486844;-71,0513595;1;;;;;
