;mean;sd;bias;cp;;Mean of means;Mean of SDs;Mean Bias;Mean CP
344;10,95860685;0,509789919;9,586068488;0;;;;;
345;10,1152657;0,467788687;1,152656992;1;;;;;
346;10,61718079;0,498228413;6,17180791;1;;;;;
347;10,39067749;0,479216887;3,906774867;1;;;;;
348;10,17920797;0,459983806;1,792079749;1;;;;;
349;10,6994314;0,511744435;6,994314005;1;;;;;
350;9,680262271;0,453663502;-3,197377289;1;;;;;
351;10,30417763;0,475261867;3,041776257;1;;;;;
352;9,875289183;0,463577267;-1,247108169;1;;;;;
353;9,481949594;0,434316869;-5,180504056;1;;;;;
354;10,28880376;0,463210625;2,888037598;1;;;;;
355;10,45971164;0,496820823;4,597116425;1;;;;;
356;9,289087314;0,419635743;-7,109126861;1;;;;;
357;10,54836428;0,489721941;5,483642768;1;;;;;
358;9,856338288;0,469313016;-1,43661712;1;;;;;
359;10,03376901;0,474483234;0,337690145;1;;;;;
360;9,89121745;0,448333458;-1,087825496;1;;;;;
361;10,16997105;0,458724686;1,699710505;1;;;;;
362;9,921054268;0,444351139;-0,789457325;1;;;;;
363;9,722507208;0,457739922;-2,774927924;1;;;;;
364;9,789318814;0,451257958;-2,106811858;1;;;;;
365;9,658431928;0,425721589;-3,415680716;1;;;;;
366;9,787487892;0,449169755;-2,12512108;1;;;;;
367;10,20363675;0,474963118;2,036367523;1;;;;;
368;10,27661959;0,480873389;2,766195934;1;;;;;
369;9,924262654;0,46175932;-0,757373456;1;;;;;
370;9,029679892;0,407069657;-9,703201075;0;;;;;
371;9,978518927;0,458740459;-0,214810733;1;;;;;
372;10,61003033;0,505245845;6,100303318;1;;;;;
373;9,33890062;0,421501229;-6,610993799;1;;;;;
374;10,45425079;0,500753005;4,542507853;1;;;;;
375;9,806745929;0,439152047;-1,932540707;1;;;;;
376;9,856776548;0,453983726;-1,432234524;1;;;;;
377;9,708712514;0,440029074;-2,912874863;1;;;;;
378;10,13682583;0,470833701;1,36825831;1;;;;;
379;10,4022294;0,493073881;4,022293972;1;;;;;
380;10,21211315;0,473781615;2,121131463;1;;;;;
381;10,69020387;0,508907626;6,902038654;1;;;;;
382;10,13293423;0,469788251;1,329342265;1;;;;;
383;9,512779576;0,427686848;-4,872204239;1;;;;;
384;9,509026548;0,434856833;-4,909734521;1;;;;;
385;9,771396522;0,45403567;-2,286034777;1;;;;;
386;9,133866563;0,410019779;-8,661334366;0;;;;;
387;10,15465462;0,466108314;1,546546205;1;;;;;
388;9,880360777;0,444705061;-1,196392231;1;;;;;
389;9,734899024;0,446180428;-2,651009759;1;;;;;
390;9,288828164;0,417017887;-7,111718363;1;;;;;
391;10,37746066;0,492393943;3,774606637;1;;;;;
392;10,06198061;0,476402752;0,619806115;1;;;;;
393;10,30436747;0,476777886;3,043674663;1;;;;;
394;9,906637302;0,441589673;-0,933626978;1;;;;;
395;10,26111537;0,464355408;2,611153671;1;;;;;
396;9,993588188;0,469508521;-0,064118123;1;;;;;
397;10,01342814;0,458546295;0,134281384;1;;;;;
398;11,00911129;0,526683108;10,09111285;0;;;;;
399;10,20475803;0,474115261;2,047580312;1;;;;;
400;10,00671573;0,463762692;0,067157314;1;;;;;
401;10,59572082;0,502621121;5,957208208;1;;;;;
402;10,36192225;0,486391784;3,619222453;1;;;;;
403;10,41105944;0,500887334;4,110594397;1;;;;;
404;10,34312779;0,493430195;3,43127794;1;;;;;
405;9,852617247;0,457142177;-1,473827535;1;;;;;
406;10,15689203;0,470868766;1,568920328;1;;;;;
407;10,56705525;0,492739345;5,670552482;1;;;;;
408;11,2803117;0,532621953;12,80311701;0;;;;;
409;9,692671035;0,443853877;-3,073289655;1;;;;;
410;9,831568054;0,460620351;-1,684319457;1;;;;;
411;10,14944652;0,48247056;1,494465202;1;;;;;
412;9,095361046;0,409223811;-9,046389541;0;;;;;
413;10,88739923;0,505578186;8,87399228;1;;;;;
414;9,567958085;0,439441723;-4,320419149;1;;;;;
415;9,808364212;0,446371304;-1,916357882;1;;;;;
416;9,804221082;0,444221077;-1,957789185;1;;;;;
417;9,456695495;0,430661495;-5,433045055;1;;;;;
