;mean;sd;bias;cp;;Mean of means;Mean of SDs;Mean Bias;Mean CP
484;-2,030902353;0,059206295;1,545117669;1;;;;;
485;-1,995884503;0,062958632;-0,205774836;1;;;;;
486;-1,955993394;0,062911916;-2,200330325;1;;;;;
487;-2,032650571;0,059587867;1,632528564;1;;;;;
488;-1,966020392;0,058317804;-1,698980391;1;;;;;
489;-2,053744895;0,059648258;2,687244731;1;;;;;
490;-2,002236665;0,056563939;0,111833271;1;;;;;
491;-2,033662049;0,064201246;1,683102456;1;;;;;
492;-2,113681386;0,063828955;5,684069292;1;;;;;
493;-2,004676297;0,061670003;0,233814863;1;;;;;
494;-1,861272197;0,056933558;-6,936390173;0;;;;;
495;-1,990195973;0,059478871;-0,490201368;1;;;;;
496;-2,020838115;0,062218708;1,041905738;1;;;;;
497;-1,930249922;0,060487416;-3,487503878;1;;;;;
498;-2,072886506;0,061231091;3,644325285;1;;;;;
499;-2,078299007;0,061012875;3,914950349;1;;;;;
500;-2,047122299;0,05873286;2,356114947;1;;;;;
